SampleID,FamilyLabel,ResponseType,Topology,EquationSource,R1,R2,R3,C1,C2,C3,L1,RA,RB,K_calc,Q_calc,f0_calc
231,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,175490.329491715,NaN,NaN,5.81777835992857e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,155886.953734066
1196,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,3389.52104260771,3389.52104260771,NaN,5.63681204501422e-10,5.63681204501422e-10,NaN,NaN,9858.39956468168,8331.90329874911,1.84515780113018,0.865919171449265,83300.6218279982
1441,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,19479.5715880573,19479.5715880573,NaN,1.34867861912395e-12,1.34867861912395e-12,NaN,NaN,10009.7535579694,3111.58654324222,1.31085545964964,0.72553719970821,6058041.6908843
659,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,15588.0068851355,NaN,NaN,2.78155515329115e-12,NaN,NaN,0.0103597886427313,NaN,NaN,1,3.91508342590973,937563.833803586
2348,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,13700.245101692,10216562.5700884,NaN,1.42691302524621e-11,2.46338998869451e-10,NaN,NaN,NaN,NaN,1,6.21248867211652,7175.26964522262
1402,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,943404.400875011,943404.400875011,NaN,6.15291032389779e-11,6.15291032389779e-11,NaN,NaN,9846.73460377751,5643.48021574364,1.57313215424519,1.17132270554572,2741.83709820748
2043,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,99694.0626872268,1166716.52779867,NaN,1.45472218590557e-10,9.46193888513354e-10,NaN,NaN,NaN,NaN,-10601.0911060793,1.1626213696178,1257.83220158864
2204,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,69399.4546490049,109462.859012752,NaN,3.23797793888685e-10,5.68650249444482e-10,NaN,NaN,NaN,NaN,1,0.603854049024645,4255.48583750672
2365,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,8399.58284032238,58274.2759847617,NaN,1.03585942104772e-10,1.10670825079124e-10,NaN,NaN,NaN,NaN,1,1.31626102126183,67187.0921992528
165,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,202447.616859157,NaN,NaN,7.87290777655822e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,998.555708410167
906,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,67795.6134236513,67795.6134236513,NaN,1.06360742081004e-12,1.06360742081004e-12,NaN,NaN,10094.9542189937,11508.699817782,2.14004477564924,1.16285124118523,2207177.08305689
1239,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,3906.80939103119,3906.80939103119,NaN,3.38129232524488e-12,3.38129232524488e-12,NaN,NaN,9911.50994441104,5087.92249157761,1.51333475122493,0.672646381439226,12048006.4094728
2677,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,97568.2858209675,160321.233180533,25832.5325162444,2.29768563050018e-10,5.50351932518825e-11,NaN,NaN,9969.27849853184,22701.4493827067,3.27714065627216,2.57587053524284,11316.3069704756
3067,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,7206.19879374689,7412.73185780917,49874.4467299308,9.49866859009002e-10,4.14511081525475e-11,NaN,NaN,10259.6894371827,31382.7125845597,4.05883650540374,4.82157415724644,109743.403926874
705,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,388917.664419941,NaN,NaN,1.54333758048564e-10,NaN,NaN,30.3987645889511,NaN,NaN,1,1.14114237411478,2323.60177111733
547,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,842387.026086554,NaN,NaN,1.3375306643091e-12,NaN,NaN,4.56244992759873,NaN,NaN,1,2.19247935361109,64427.1918364004
2882,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,12099.7369698762,2482.02378293972,29776.0938535461,3.2198349202813e-12,2.03365130066672e-12,NaN,NaN,10484.9342240728,23959.8436986029,3.2851687179489,3.12107482627577,11349432.6000786
2297,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,4152.30106689933,1330486.10996907,NaN,1.32516484837623e-11,2.314037804911e-10,NaN,NaN,NaN,NaN,1,4.0515954633913,38667.8800918452
2514,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,6733.11347685272,45469.4641969519,35457.4578698361,2.63948123064899e-11,1.63836995148499e-12,NaN,NaN,10029.5179877569,24509.8886934293,3.44377533629717,3.41591504015765,1383206.3379571
2985,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,90231.8391552489,2353.58696000664,9899.98650027246,2.18822498819786e-12,1.18637080231367e-11,NaN,NaN,9661.96823100697,30956.4748050219,4.20395121003163,0.998313074923143,2143477.31131723
458,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,39555559.9938223,NaN,NaN,4.20378204910065e-11,NaN,NaN,29360.943088002,NaN,NaN,1,0.668124454054349,143.256730559753
307,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,64581.9367701151,NaN,NaN,1.2722519757864e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,193702.815168994
2007,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,239140.834304864,10996584.5693374,NaN,1.5848237469527e-11,2.94601482251115e-11,NaN,NaN,NaN,NaN,-141942.134678151,3.23393583831686,4542.09698797828
2084,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,115899.258541977,23989604.3143961,NaN,1.52356731117639e-10,5.78825648834227e-10,NaN,NaN,NaN,NaN,-14906.3589555113,5.84319262061346,321.413085365834
2704,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,852742.204004831,97173.0919029767,30813.6800039989,4.8413537325151e-12,6.96430773103637e-12,NaN,NaN,9955.88585549859,27722.3827239488,3.78452195277408,3.16062007307057,95217.2990015895
837,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,455849.25468657,455849.25468657,NaN,6.88260726132553e-10,6.88260726132553e-10,NaN,NaN,10042.740114164,9218.63014365265,1.91793972948189,0.924162939205952,507.277843844232
1011,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,9006.9876684608,9006.9876684608,NaN,2.92982718440107e-12,2.92982718440107e-12,NaN,NaN,9898.59135349988,4263.2412042015,1.43069170672392,0.637223421481068,6031128.1875715
903,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,119799.704413685,119799.704413685,NaN,9.17011301583202e-11,9.17011301583202e-11,NaN,NaN,9807.34275249086,11688.1558771888,2.19177601641589,1.2372807789809,14487.374840675
1108,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,127225.682532015,127225.682532015,NaN,7.41888290918524e-12,7.41888290918524e-12,NaN,NaN,10066.0139072451,13921.6245411963,2.38303251609618,1.62083096125677,168619.122725369
1605,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,14006.0984482716,78812.1052016455,43069.8618141295,5.91684375229506e-10,3.48622134667547e-10,NaN,NaN,NaN,NaN,-3.07507918591307,0.208386022376737,6014.70593234066
1921,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,14332.6604828972,1687.03264240264,NaN,7.99460426742703e-10,1.95816097895009e-11,6.23936357748459e-10,NaN,NaN,NaN,-0.780446832485013,0.286083529788115,292819.934677589
2543,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,23780.3577267657,68938.1965007383,9207.2209311894,4.46623328996518e-10,5.54190126217192e-10,NaN,NaN,9770.8582952479,30556.6313142738,4.1273231471523,0.896686289867276,7900.97862801834
1500,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,1450.77647939441,1450.77647939441,NaN,4.17837258881763e-10,4.17837258881763e-10,NaN,NaN,9929.0550029093,991.666244194288,1.09987518891815,0.555478522360756,262550.26555429
1309,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,904341.404374052,904341.404374052,NaN,4.87668526498735e-11,4.87668526498735e-11,NaN,NaN,9964.31150205827,3983.71593591144,1.39979841407894,0.62492126541945,3608.80145273491
2544,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,772501.76342575,33504.974422759,34805.5469292977,1.8896535553253e-11,6.35757995987806e-10,NaN,NaN,10241.5165106486,27092.8697143061,3.6453962834641,3.37866221118934,9025.65515951382
1524,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,776306.323661174,776306.323661174,NaN,1.1046491109291e-12,1.1046491109291e-12,NaN,NaN,9840.16941557621,3211.83173412001,1.3264000443972,0.74228033395957,185593.456611965
549,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,543236.439220777,NaN,NaN,1.04931509774275e-10,NaN,NaN,115.290175017793,NaN,NaN,1,1.92954225922116,1447.0082979005
232,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,790239.948776672,NaN,NaN,1.16559637898534e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,172787.754769346
2291,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,4851.29513790418,252953.396485172,NaN,1.99889826571896e-10,1.21082255842764e-10,NaN,NaN,NaN,NaN,1,3.49993313028681,29203.5352500606
2175,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,538.592839487212,429196.412265885,NaN,2.10493543526587e-11,5.05765218308162e-10,NaN,NaN,NaN,NaN,-3671051.40047992,5.52883772573425,101453.710022743
1112,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,28431.2170966647,28431.2170966647,NaN,1.66429018013012e-12,1.66429018013012e-12,NaN,NaN,10146.8798192371,13433.1936754483,2.32387432538433,1.47901497834471,3363532.50756285
3026,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,63535.6221239436,110197.853967152,40131.5032374845,1.4422420555267e-11,2.1353015393544e-11,NaN,NaN,10328.4616664804,28263.3324157702,3.73645130595729,3.98296543175561,108386.760341235
191,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,11846.9208996774,NaN,NaN,1.03062129105134e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,13035134.9842779
1388,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,54955.3278512929,54955.3278512929,NaN,1.40875478470959e-11,1.40875478470959e-11,NaN,NaN,10180.4539951369,1015.71581407123,1.09977117077062,0.526252409508775,205577.189508547
3017,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,57759.4369010068,11417.0395515182,7928.10853905704,6.59094692926775e-11,4.24937342513844e-12,NaN,NaN,9866.27403367796,30311.5283328553,4.07223661428708,0.818461690765024,370335.672532598
72,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,117126.084551518,NaN,NaN,4.51324275893859e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,3010.77161028319
2608,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,25804.9980353489,705514.540693262,5224.31043991883,9.66291870056494e-12,3.73359659338515e-11,NaN,NaN,9515.88986674239,15788.9446653989,2.65921893658948,0.501075511485951,62100.8255155249
2776,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,11521.4321639277,215443.835682495,45772.3709348697,5.04160796984303e-10,1.79837521335314e-11,NaN,NaN,10076.7812614513,12861.2755345401,2.27632774800232,4.53835657230844,33548.6594832906
346,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,2830.32332684777,NaN,NaN,1.66068973642381e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,3386067.25011115
2451,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,671589.441669404,930557.888639558,15280.4244791969,1.04702503157998e-10,5.96608083084096e-11,NaN,NaN,9956.19894327083,4873.51945104631,1.48949598926408,1.54147802011037,2547.2607593778
2072,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,390324.979012179,77422571.5805776,NaN,1.28752342313234e-11,9.22556761983311e-11,NaN,NaN,NaN,NaN,-27770.2991776849,4.61704721463621,840.038218957689
2750,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,16832.6186903167,24240.1455708452,16621.9462439629,1.40439136997188e-11,3.00884725876309e-12,NaN,NaN,10279.5939846407,27728.2654709354,3.69740862453962,1.69482328237784,1212083.47477272
1851,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,68135.8607707075,24902.8413208983,NaN,1.55026307026656e-11,4.70945758211099e-10,2.63808771699878e-11,NaN,NaN,NaN,-1.70170325772204,0.211269522966953,34663.9258391114
919,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,24067.6628821911,24067.6628821911,NaN,1.88437596967809e-12,1.88437596967809e-12,NaN,NaN,10114.0280749812,8625.83426748124,1.85285844606451,0.871731999045196,3509285.11810965
435,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,11661389.4253823,NaN,NaN,1.01192272852827e-11,NaN,NaN,24732.7835475998,NaN,NaN,1,4.23947935243116,318.133906202454
2219,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,21556.3380839034,1536895.34475031,NaN,7.43323770161871e-11,6.07957883066977e-10,NaN,NaN,NaN,NaN,1,2.63082063918306,4113.24646720808
2600,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,3522.27918662505,253179.510271557,11426.2870426037,1.12944828690322e-11,3.32987192047763e-10,NaN,NaN,9540.02639442733,10178.5614806098,2.06693221378879,1.10999827108865,86905.4525665164
115,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,11426.062968214,NaN,NaN,1.14072688514938e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,1221073.59852817
2216,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,5540.66761374645,155246.596001811,NaN,9.57587146964893e-12,1.59404241337931e-11,NaN,NaN,NaN,NaN,1,2.56301684282495,439226.919279262
2648,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,1236.96759954065,21846.6429198201,47300.8184752659,2.26995596007887e-12,3.7401663615988e-11,NaN,NaN,9805.37054934924,18127.1841131062,2.84869954907612,4.71280171042193,3322725.30373099
856,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,32305.7600403436,32305.7600403436,NaN,1.23507951413439e-11,1.23507951413439e-11,NaN,NaN,9912.02115124183,2532.73970657499,1.25552202400796,0.573237388927954,398882.745544986
830,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,15007.803472173,15007.803472173,NaN,1.70481526784703e-10,1.70481526784703e-10,NaN,NaN,9970.82541668274,11539.0176009873,2.15727807064806,1.18663104064352,62205.0540146005
1083,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,1617.88108206236,1617.88108206236,NaN,8.86024521612034e-10,8.86024521612034e-10,NaN,NaN,10138.3766952834,8162.90980983579,1.80514958707673,0.836924847817093,111026.792438441
3061,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,13783.9651940189,1137.79066790828,52075.6006275366,3.67011152309806e-10,2.66439258375191e-11,NaN,NaN,10199.3613159156,34306.6319636077,4.36360590638885,5.09222153320976,406408.820720345
731,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,4341164.14878455,NaN,NaN,9.73612364814022e-11,NaN,NaN,5763.54272425046,NaN,NaN,1,1.77233376058074,212.462522212308
1630,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,155958.027761341,69382.9514011983,348782.361604333,3.69570995384893e-11,2.91697065865688e-11,NaN,NaN,NaN,NaN,-2.23638607522061,0.305407769939162,31160.2920602972
2949,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,7682.8768683893,17860.4707540928,41760.339452382,1.11256467776139e-12,4.17083389129608e-12,NaN,NaN,9994.71100008613,6541.54518690542,1.65450068409672,4.05638358703845,6307215.40974487
184,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,83829.0148024212,NaN,NaN,9.221488150929e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,205885.023804334
721,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,652785.956201063,NaN,NaN,8.32250582696644e-10,NaN,NaN,154.947572708468,NaN,NaN,1,0.660989456553862,443.200956544123
355,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,195274.983242315,NaN,NaN,5.77200919511218e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,1412.03840247458
1782,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,2522.00796517871,450.315949624625,5462.26396540772,6.29935525301841e-10,6.1576209326796e-11,NaN,NaN,NaN,NaN,-2.16583929980596,0.728283146390316,515253.083602427
2095,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,1188.35619581978,23031.0346040722,NaN,3.57112709711182e-11,2.70334047342481e-10,NaN,NaN,NaN,NaN,-3112810.04035396,1.41335315598386,309625.744223211
1708,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,170425.257497949,93151.7445160117,159599.015264833,1.56075577041856e-10,1.90124793937224e-10,NaN,NaN,NaN,NaN,-0.936475130552487,0.324936780871784,7577.44301146694
1659,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,121768.645579417,1526.39216245481,202083.443572713,4.01623671293297e-11,1.18249062543536e-11,NaN,NaN,NaN,NaN,-1.6595687880992,0.157014825330468,415827.490157589
611,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,1010.00092160191,NaN,NaN,3.73006065710938e-10,NaN,NaN,0.000918198501530073,NaN,NaN,1,1.55341885661286,271953.025467589
1013,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,7568.38923114051,7568.38923114051,NaN,7.68847079599249e-12,7.68847079599249e-12,NaN,NaN,10125.0152874095,7511.70192689576,1.74189536644321,0.794846448639884,2735122.00431712
192,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,127090.080845005,NaN,NaN,2.49000798705783e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,502930.223807139
1812,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,10719.0805785055,249.233679561839,NaN,6.33505138494928e-10,1.40060456434305e-10,5.07446938598672e-10,NaN,NaN,NaN,-0.801014716004131,1.70386278135155,365245.532152468
1315,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,18258.1809045524,18258.1809045524,NaN,6.36531570536078e-10,6.36531570536078e-10,NaN,NaN,9909.77157552064,11098.6356863398,2.11996887130637,1.13632344060881,13694.3895388496
2672,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,19885.9829260669,13299.3215515698,15899.7853875683,1.90627694081846e-12,1.48967179438461e-11,NaN,NaN,10479.5787060668,26111.6952597303,3.49167413997415,1.59966398381901,1836511.12117262
491,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,1908956.54238176,NaN,NaN,1.43501130028767e-10,NaN,NaN,1646.7444526795,NaN,NaN,1,1.77455474678935,327.400521292376
2833,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,3112.69524787611,14226.1584733064,49634.8947419255,2.70595312890064e-11,8.73794082156313e-11,NaN,NaN,10364.274704598,10592.9954787216,2.02206818910562,5.01513305117875,491862.060507318
1316,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,830622.153092633,830622.153092633,NaN,1.3610732413409e-11,1.3610732413409e-11,NaN,NaN,9839.61976585256,4453.60204514904,1.45261932382843,0.646253385090821,14077.8108599921
2631,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,463395.978783693,5613.78094086713,38072.1396106716,1.30768949257172e-12,1.73509795879595e-11,NaN,NaN,9755.45719112543,33979.4591725361,4.48312319011018,3.6609363916059,655091.484158037
372,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,17954.0627622218,NaN,NaN,8.80761042670546e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,10064.6643425252
1858,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,10374.1863432012,10550.4483618944,NaN,4.41477408891866e-11,1.75819055155971e-10,1.20977617420708e-10,NaN,NaN,NaN,-2.7402901028247,0.154791435493256,104309.092438907
7,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,36509.5711813697,NaN,NaN,4.07599619255363e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,106949.714596289
3071,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,15947.5628241113,17641.3544308431,16380.4219997463,2.95734630603924e-12,1.63547141184221e-12,NaN,NaN,9623.88277041265,6574.43077749868,1.68313703879591,1.69749414384328,4314539.38543476
361,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,42102.3239792661,NaN,NaN,1.11691720903325e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,3384488.79303467
44,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,7727.99954216874,NaN,NaN,2.69619042979384e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,7638401.47414463
564,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,12783458.4208424,NaN,NaN,1.76538415809475e-12,NaN,NaN,4545.17057505011,NaN,NaN,1,3.96923778982498,1776.74632525018
2598,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,41399.9154565859,211814.634352137,7858.978587301,1.02690437313634e-09,3.39435771024535e-10,NaN,NaN,9526.19530556165,19101.016253785,3.00510441378767,0.819699075145949,2878.71464808811
1937,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,2005.1398036137,1769.4904089395,NaN,1.52409795319693e-10,5.76092258896508e-11,2.63702878499149e-10,NaN,NaN,NaN,-1.73022264051998,0.160076000444103,685520.175600115
2429,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,546188.069864074,62007.8231538583,17697.7204247032,1.85212610680472e-12,7.31924320490725e-11,NaN,NaN,9695.02049101353,22817.843335243,3.35356318807095,1.70799653318747,74277.5239906761
1869,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,55790.0214799527,138.440382840214,NaN,8.99739128272338e-10,5.35910135245333e-10,2.10579578052487e-10,NaN,NaN,NaN,-0.234045148683083,17.5029450669751,170473.297021142
176,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,77228.4581715974,NaN,NaN,5.56232401331542e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,37049.8525269595
3154,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,699495.018355213,1211.62592763037,46305.9885437882,1.04272283142025e-11,2.22831971653732e-10,NaN,NaN,9574.89481006078,7736.51494448675,1.80799999352031,4.63719702558912,113414.960692922
351,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,18990.2005568209,NaN,NaN,3.52324587108839e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,237874.357693389
768,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,717426.235848437,NaN,NaN,3.2141588395259e-11,NaN,NaN,295.657853706125,NaN,NaN,1,4.22750166973201,1632.64496792305
689,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,183661.363568519,NaN,NaN,1.46468829163506e-11,NaN,NaN,5.47412262142227,NaN,NaN,1,3.3286401813196,17774.2083199468
2338,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,13612.2330739986,260462.543652944,NaN,1.64379822165614e-11,4.34896279534318e-10,NaN,NaN,NaN,NaN,1,0.819458089334346,31612.9995567417
1185,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,25346.9956203611,25346.9956203611,NaN,8.97199930705337e-12,8.97199930705337e-12,NaN,NaN,9979.96026178185,13248.173361642,2.32747756645643,1.48693924562623,699849.103291962
2824,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,120091.74231358,917071.131439099,34956.5041843773,7.05612921536115e-10,1.36759351046201e-11,NaN,NaN,10381.6840524829,24164.6874192267,3.32762693384484,3.4221623637548,4882.02803814965
2501,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,396884.837013107,648716.650766485,46410.4803688574,5.71348791384951e-12,2.68480891872812e-11,NaN,NaN,9968.08835093669,5989.42512519918,1.60085995572424,4.47778721056437,25325.2072491028
183,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,236081.624429694,NaN,NaN,7.49167151962217e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,8998.68852825908
699,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,3687918.15541977,NaN,NaN,9.62129285290754e-12,NaN,NaN,624.883740681265,NaN,NaN,1,2.18525247598915,2052.59753207963
171,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,15827.8492016038,NaN,NaN,3.07681074137647e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,326811.586076624
