SampleID,FamilyLabel,ResponseType,Topology,EquationSource,R1,R2,R3,C1,C2,C3,L1,RA,RB,K_calc,Q_calc,f0_calc
2906,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,State-variable/biquad-like active-other equation + current signature,165433.820696289,129226.357558626,9742.64047145785,8.84352042902982e-12,4.63314105970565e-10,NaN,NaN,10076.9314582779,16119.9648486533,2.59968983766494,0.976478989313328,17005.2130334853
2427,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,State-variable/biquad-like active-other equation + current signature,1662.25377699849,1575.68743546114,17196.4324705156,2.11484052377954e-10,3.48914853231595e-12,NaN,NaN,9567.19525742884,30520.8821453816,4.19015984561227,1.67976189884237,3620244.40325427
708,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,8085482.35488127,NaN,NaN,3.06433363960495e-12,NaN,NaN,986.457734582553,NaN,NaN,1,2.21904077809451,2894.76202080489
1163,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,3998.90657976583,3998.90657976583,NaN,2.70577730589019e-10,2.70577730589019e-10,NaN,NaN,10071.5481733686,9853.51767123209,1.97835183842808,0.978810551042726,147091.244769024
51,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,30556.3301330616,NaN,NaN,1.05304755856799e-09,NaN,NaN,NaN,NaN,NaN,1,NaN,4946.19179323412
923,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,712434.468817916,712434.468817916,NaN,3.01158001756914e-10,3.01158001756914e-10,NaN,NaN,9983.8615914028,5284.13905626426,1.52926806004748,0.679933557458663,741.789704890307
1504,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,2854.16987970528,2854.16987970528,NaN,4.15918758915029e-12,4.15918758915029e-12,NaN,NaN,10159.5099688839,3534.20533468119,1.3478716341148,0.76672021362128,13407006.0219681
3175,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,State-variable/biquad-like active-other equation + current signature,188557.4932301,31450.3738410433,16825.393883188,9.6233303294331e-11,7.1053797826088e-11,NaN,NaN,10332.9016990027,23152.2063294041,3.2406296898807,1.68609141637559,24993.6096589916
126,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,41314.7198548343,NaN,NaN,3.78962180283318e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,1016528.24193895
1781,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB equation + current signature,493437.554911781,20214.1593067514,980698.170153293,5.20604503070741e-11,1.05390070557135e-11,NaN,NaN,NaN,NaN,-1.98748182093401,0.300581579130346,48258.1644852938
2304,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,798622.05213902,30729117.5692638,NaN,1.6223647009891e-11,1.69046911298946e-11,NaN,NaN,NaN,NaN,1,3.10086321721146,1939.97696764201
800,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,1981317.30695512,NaN,NaN,6.49905432908824e-11,NaN,NaN,4739.1082513021,NaN,NaN,1,4.30991988771656,286.778595455964
1035,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,2256.4924848523,2256.4924848523,NaN,1.6485689162084e-10,1.6485689162084e-10,NaN,NaN,10126.3209896546,9259.98594690421,1.914447207072,0.921189652419168,427837.781124183
932,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,170476.338328185,170476.338328185,NaN,3.45904174348429e-11,3.45904174348429e-11,NaN,NaN,10182.7516912215,5512.17341314402,1.54132454372781,0.685553455842475,26989.8344063549
427,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC equation + source-current signature,361758.367480746,NaN,NaN,1.19171424870074e-11,NaN,NaN,10.1790662366892,NaN,NaN,1,2.55475536027592,14450.4075371825
625,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,32987.3303809622,NaN,NaN,1.06550580668182e-09,NaN,NaN,16.869476650539,NaN,NaN,1,3.81439552495997,1187.11123842315
671,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,1076.67685509978,NaN,NaN,4.66917836111287e-11,NaN,NaN,0.000729416522399529,NaN,NaN,1,3.67098144096564,862406.659154736
1578,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,3379.31034369099,3379.31034369099,NaN,2.83735961326793e-12,2.83735961326793e-12,NaN,NaN,9827.66380636387,2483.784447299,1.25273396569494,0.669105749554093,16598837.422848
2637,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,State-variable/biquad-like active-other equation + current signature,11308.7500645945,100052.307323562,34549.884312235,1.55301127378402e-12,2.24371556105152e-11,NaN,NaN,10320.7237235926,8504.80249442371,1.8240509795822,3.34985336900521,801545.297121794
2235,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,281733.50437587,1238273.77846821,NaN,5.00708090547765e-11,4.06915663197365e-10,NaN,NaN,NaN,NaN,1,0.654832541673368,1887.76546454154
709,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,486.24012717299,NaN,NaN,4.04221166195939e-10,NaN,NaN,0.000217217160953783,NaN,NaN,1,1.50760213877646,537110.372893122
2955,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,State-variable/biquad-like active-other equation + current signature,27828.2912377676,12408.5663874461,14113.2090228281,9.30517213431924e-11,1.22452865040931e-11,NaN,NaN,10369.2782183041,33110.0990767221,4.19309583364014,1.41073831886081,253728.57262517
3071,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,State-variable/biquad-like active-other equation + current signature,2171.48409293754,134848.685224598,47472.1493453257,1.51532667280369e-11,4.18553162642542e-12,NaN,NaN,10355.2281093715,12476.7565839512,2.20487510774,4.78968762336856,1167857.89079606
147,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,306807.983678932,NaN,NaN,1.19583895397186e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,4337.91241230007
2397,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,844.26433711094,85067.1360996037,NaN,2.18911234574401e-10,5.8301324182761e-11,NaN,NaN,NaN,NaN,1,4.09074131261191,166236.646355798
2750,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,State-variable/biquad-like active-other equation + current signature,1525.0698657882,5104.05807686288,32387.2470643533,4.25221486765513e-12,9.66636782582948e-11,NaN,NaN,10197.2687734456,28124.6018022768,3.75805241845888,3.17754011363596,2813702.64438089
634,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,1549635.45991559,NaN,NaN,1.06540784359708e-12,NaN,NaN,61.3678195275332,NaN,NaN,1,4.89759485160731,19683.024836679
1784,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB equation + current signature,16925.7866564058,66208.3459541453,61420.9788671104,9.37172267688847e-11,5.46465646336026e-11,NaN,NaN,NaN,NaN,-3.62884042638365,0.227000281419016,34875.0026129315
222,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC equation + source-current signature,69284.2377505338,NaN,NaN,8.69762910443838e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,2641.09975146051
1577,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,16875.259389034,16875.259389034,NaN,2.57465854237589e-11,2.57465854237589e-11,NaN,NaN,9979.42716642799,3022.83453875975,1.30290661862125,0.717264018503622,366311.062615076
443,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC equation + source-current signature,2625427.48595184,NaN,NaN,6.84579070918325e-11,NaN,NaN,2831.81036450164,NaN,NaN,1,2.44974142991496,361.47331282266
890,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,16708.0781946017,16708.0781946017,NaN,5.77407460648271e-12,5.77407460648271e-12,NaN,NaN,9905.11592671693,13376.9728047911,2.35051148353646,1.53967310376015,1649723.80602474
2905,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,State-variable/biquad-like active-other equation + current signature,6644.01570249009,413360.292233318,33581.2573119259,1.97938844792912e-12,9.16633027531448e-12,NaN,NaN,10085.1123374111,26131.9595379236,3.59114213740448,3.2358029629106,712979.696104838
886,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,171611.146458569,171611.146458569,NaN,3.69786509756119e-11,3.69786509756119e-11,NaN,NaN,10006.6467436025,9763.3630192559,1.97568778726979,0.976264841492602,25079.771505625
645,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,10506284.7513719,NaN,NaN,3.01641979083443e-12,NaN,NaN,6202.63024043417,NaN,NaN,1,4.31611381117521,1163.55333363212
3041,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,State-variable/biquad-like active-other equation + current signature,491073.226759685,31124.456196319,50855.8917871802,3.96918570087752e-10,6.85162066550831e-10,NaN,NaN,9724.1057437893,26234.9992069935,3.69793438062411,5.18093380648942,2468.58879066294
412,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC equation + source-current signature,133203859.445178,NaN,NaN,3.74800569538097e-12,NaN,NaN,200690.868196636,NaN,NaN,1,1.73718822327493,183.508508191735
1107,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,178376.435757369,178376.435757369,NaN,1.96708853116878e-11,1.96708853116878e-11,NaN,NaN,10020.7385521256,10368.403430596,2.03469453640188,1.03594151044433,45358.5062139905
10,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,72163.5856756031,NaN,NaN,6.55494804737598e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,3364.59483057066
58,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,4858.95851856832,NaN,NaN,2.45807885485691e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,13325426.8416708
587,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC equation + source-current signature,2031.23755400483,NaN,NaN,2.65035188034082e-10,NaN,NaN,0.0109538770195844,NaN,NaN,1,3.1649834554173,93408.0772142355
1982,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB equation + current signature,2803.87769657087,701.858268621394,NaN,1.65144769506599e-10,2.08859651235784e-10,5.88658950971556e-10,NaN,NaN,NaN,-3.56450254361845,0.204239903365302,323561.423897249
989,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,649660.712488774,649660.712488774,NaN,1.11057075950016e-12,1.11057075950016e-12,NaN,NaN,9944.31381591925,12614.4514459698,2.26850898709331,1.36707079424852,220590.747787498
2557,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,State-variable/biquad-like active-other equation + current signature,16783.3325940992,7030.04858819865,30020.8508375661,8.23021977787585e-11,3.2461747843038e-11,NaN,NaN,9510.56572542339,21739.8931782208,3.28586750839714,2.91086801598545,283472.021982147
1587,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,958218.139764714,958218.139764714,NaN,1.13483389626949e-10,1.13483389626949e-10,NaN,NaN,10042.7392898704,2544.27041922478,1.25334426651811,0.669652662637894,1463.60351663338
1208,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,326274.469829341,326274.469829341,NaN,4.4902526188148e-10,4.4902526188148e-10,NaN,NaN,9984.12455316208,12051.6270787145,2.20707899972038,1.26115968633363,1086.34123375723
2220,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,5469.93560812221,605768.023826714,NaN,4.79358780265396e-10,1.0637854981672e-11,NaN,NaN,NaN,NaN,1,1.53365029968677,38718.4957462535
2871,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,State-variable/biquad-like active-other equation + current signature,34687.0735553376,943564.51949826,25220.4498652232,1.70410317766536e-10,1.39301410649815e-11,NaN,NaN,10191.7447717545,17608.6126546535,2.72773289058947,2.46267066691747,18056.1352729224
110,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,306469.768314982,NaN,NaN,3.21570453233126e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,161493.985972695
1162,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,429186.138337276,429186.138337276,NaN,2.76917406310608e-11,2.76917406310608e-11,NaN,NaN,9941.36013578694,6372.81348949572,1.64104040115747,0.735857048915752,13391.3447122205
783,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,3981.42532523076,NaN,NaN,7.26239397425266e-12,NaN,NaN,0.0038476529740923,NaN,NaN,1,5.78121965576067,952099.377923973
928,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,2198.72863670616,2198.72863670616,NaN,3.96325076853336e-11,3.96325076853336e-11,NaN,NaN,9870.13189859755,2500.00547307257,1.25328997613779,0.572504872782984,1826404.40669827
3092,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,State-variable/biquad-like active-other equation + current signature,116007.559836272,33714.7510454277,19484.3901756877,2.26114000435207e-12,1.27167455587309e-10,NaN,NaN,10159.2656499745,10416.5068553005,2.0253208464262,1.94266635037849,150077.397324811
1036,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,1935.03056420771,1935.03056420771,NaN,3.19820098421932e-11,3.19820098421932e-11,NaN,NaN,10161.752263644,3930.57395718904,1.38680080513787,0.619886250368147,2571736.98042453
1408,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,378656.984256131,378656.984256131,NaN,9.3836850548899e-10,9.3836850548899e-10,NaN,NaN,10086.3103778269,6279.32704257187,1.6225593708058,1.32471165350548,447.920291195602
2144,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB equation + current signature,1603.92376374577,871205.397571739,NaN,2.22711038797505e-11,5.15041286355264e-10,NaN,NaN,NaN,NaN,-1210526.31289733,4.64551060887777,39753.5665515151
381,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC equation + source-current signature,431356.115655253,NaN,NaN,2.25270591802834e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,163787.091905859
2892,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,State-variable/biquad-like active-other equation + current signature,401703.091615047,111711.201036126,43390.3356942026,1.20761834805313e-11,4.45936290504811e-10,NaN,NaN,9609.33288408318,18631.9825878473,2.93894652340634,4.55400350938513,10238.0659816365
142,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,285891.828842878,NaN,NaN,1.0110414364178e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,55061.6769122093
637,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,8896708.05525126,NaN,NaN,6.97713828728748e-12,NaN,NaN,10873.5013225983,NaN,NaN,1,4.43727863742574,577.825575377765
866,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,33528.4887932723,33528.4887932723,NaN,2.42340190480737e-11,2.42340190480737e-11,NaN,NaN,10143.7158755729,12727.5321585453,2.25472088479868,1.3417791799115,195875.765850856
46,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,23444.8157023963,NaN,NaN,1.94258836388341e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,349456.019320522
2069,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB equation + current signature,3343267.87729646,11894119.1759608,NaN,6.24264816684092e-11,8.57094845773363e-11,NaN,NaN,NaN,NaN,-3489.79520025548,0.931362851637939,345.040067271082
2247,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,880803.32584045,61101400.2472741,NaN,1.96244417464711e-10,1.42394801702087e-11,NaN,NaN,NaN,NaN,1,2.0917653015367,410.401891782649
896,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,3756.51073057462,3756.51073057462,NaN,1.79038120785638e-11,1.79038120785638e-11,NaN,NaN,9869.72089095295,3542.94235684078,1.35897087627761,0.609373706745479,2366409.97388691
872,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,57284.908294254,57284.908294254,NaN,5.14239042560675e-12,5.14239042560675e-12,NaN,NaN,10020.1546866524,2945.34390230295,1.29394195942168,0.586146529728274,540274.98875346
2611,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,State-variable/biquad-like active-other equation + current signature,15889.8377691817,3410.16217010777,49175.524292837,9.79543295310928e-12,8.44478953128274e-11,NaN,NaN,10059.8328577814,18676.8744113413,2.85657899841692,5.04843118470978,751738.253470459
1238,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,68249.7465006099,68249.7465006099,NaN,7.72772449133029e-11,7.72772449133029e-11,NaN,NaN,9801.34293993377,9498.05320149469,1.96905630786539,0.969985080300028,30176.4021510349
1213,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,34051.8507474695,34051.8507474695,NaN,9.705245537263e-10,9.705245537263e-10,NaN,NaN,10031.1923313255,8737.8646311661,1.87106939460022,0.885794038373049,4815.8492434772
741,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,5102.94710810685,NaN,NaN,3.41389754541415e-10,NaN,NaN,0.19395117283709,NaN,NaN,1,4.67089276163305,19559.0917931381
1691,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB equation + current signature,19775.1524277103,1787.29761704113,49493.4872344515,9.13351567833159e-10,1.84368210849049e-11,NaN,NaN,NaN,NaN,-2.50281192093862,1.18733146727655,130402.421555912
1999,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB equation + current signature,543922.744688303,12724.2197034695,NaN,7.47903740927675e-10,1.52170463633532e-11,1.66439106033838e-11,NaN,NaN,NaN,-0.0222540812307466,5.99615237700672,120210.685307312
1688,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB equation + current signature,8948.56286256599,9927.50989127287,33344.8039735623,5.17694790265125e-10,1.19395096753646e-10,NaN,NaN,NaN,NaN,-3.7262747645269,0.472010865331804,35184.8529189417
1264,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,273004.551158533,273004.551158533,NaN,4.99824763850366e-12,4.99824763850366e-12,NaN,NaN,9967.30841967568,6241.6705389851,1.62621424723488,0.727915541406094,116635.961833673
2357,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,22825.9857304953,3350688.49315846,NaN,3.50153392340329e-11,5.68513125598858e-10,NaN,NaN,NaN,NaN,1,2.83239562886391,4078.86110434617
1848,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB equation + current signature,21479.7757888426,2806.96188594479,NaN,4.6713035660624e-10,8.2133999430817e-11,3.00618333626746e-11,NaN,NaN,NaN,-0.0643542705746583,3.68693343640889,412494.141624624
2470,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,State-variable/biquad-like active-other equation + current signature,10687.502556214,9680.73987993074,46654.16606186,8.30981884609948e-10,8.59147683531285e-12,NaN,NaN,9886.25947466424,26577.5394461342,3.68833116450617,4.5744252571023,185181.693118253
2422,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,State-variable/biquad-like active-other equation + current signature,30995.9435310807,33684.0482249908,42865.2488819468,2.4542393930062e-11,4.17909715490002e-10,NaN,NaN,9829.56355860321,20010.7459979031,3.03577156590935,4.31925889898198,48635.7778085923
999,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,1143.5094551851,1143.5094551851,NaN,6.00619038484199e-11,6.00619038484199e-11,NaN,NaN,9804.88027267625,1758.37382139353,1.17933659284894,0.54925034252475,2317294.74781783
2384,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,39727.0332901713,41740.4246028356,NaN,2.46819191661931e-11,1.86118143572993e-11,NaN,NaN,NaN,NaN,1,0.507451035768094,182353.798534853
1733,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB equation + current signature,822.520089505829,30273.2651092468,1477.60225952353,2.80645124476699e-10,3.33345392819566e-11,NaN,NaN,NaN,NaN,-1.79643303352175,0.225300147199767,246028.685845073
2755,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,State-variable/biquad-like active-other equation + current signature,916972.350560636,14059.0374783442,52042.7543883502,5.74664522837224e-10,3.18224874538582e-10,NaN,NaN,10053.4551708659,27470.2434709513,3.73241815913775,5.43266477065131,3277.85668790941
1901,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB equation + current signature,311776.974365138,9215545.12226799,NaN,4.6712462368002e-10,9.96431883849423e-11,2.03087879152566e-11,NaN,NaN,NaN,-0.0434761664997736,0.324176329330815,2087.23710983521
686,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,7603315.55897397,NaN,NaN,6.70489588675339e-12,NaN,NaN,857.046195096881,NaN,NaN,1,1.48697299387441,2099.5295753844
2208,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,1374.12144100578,141601.772857249,NaN,8.0024567241307e-11,1.43135303400064e-11,NaN,NaN,NaN,NaN,1,3.64183044197723,337122.842125781
2894,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,State-variable/biquad-like active-other equation + current signature,4416.80064851939,445662.985287744,12613.1745936724,1.64064425807096e-10,4.92755415484625e-11,NaN,NaN,10440.4397737209,30339.9190999018,3.90600010703275,1.27836611951337,39896.9811646968
1495,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,263859.731103721,263859.731103721,NaN,2.0721056026248e-11,2.0721056026248e-11,NaN,NaN,10042.9990729469,3428.23406604094,1.34135560913031,0.759134985329167,29109.525825801
849,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,6563.24896941667,6563.24896941667,NaN,7.5049855804071e-10,7.5049855804071e-10,NaN,NaN,10053.1254438721,11032.7076390358,2.09744056220455,1.10796027178282,32311.0737405228
270,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC equation + source-current signature,594377.605676038,NaN,NaN,2.25173423028351e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,1189.16074266017
1564,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,497957.03905563,497957.03905563,NaN,5.17176579880453e-12,5.17176579880453e-12,NaN,NaN,10083.6616611656,1531.7110662426,1.15190028361836,0.589553315892162,61800.132461055
3120,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,State-variable/biquad-like active-other equation + current signature,49332.7965461009,3908.45317680844,22799.6443045138,3.07177196141514e-10,1.51240137593207e-12,NaN,NaN,9627.12234260014,5652.9821429534,1.58719334207886,2.1738429373744,531767.498041485
2277,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + 1-minus-BP notch + current signature,1366141.54457315,124357056.11828,NaN,1.05923551071205e-10,4.52062529983881e-11,NaN,NaN,NaN,NaN,1,4.36850431797946,176.45807799027
942,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,13088.7584438485,13088.7584438485,NaN,4.73850506410835e-11,4.73850506410835e-11,NaN,NaN,9924.46191250462,9187.44823150284,1.92573766845,0.930871325030216,256613.990211928
723,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC equation + source-current signature,3340980.80591138,NaN,NaN,9.40703405234344e-12,NaN,NaN,296.578475720446,NaN,NaN,1,1.68061979961808,3013.17225054169
1487,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,145047.724532982,145047.724532982,NaN,2.60464939243433e-12,2.60464939243433e-12,NaN,NaN,9990.78959181506,4600.03215538806,1.46042728786488,0.926659167068456,421269.424706423
123,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,167343.985916655,NaN,NaN,1.70798580854897e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,55683.4024950048
1,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,1074.49368283437,NaN,NaN,3.01752008169335e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,4908695.54120236
119,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC equation + source-current signature,11583.9656138143,NaN,NaN,1.56060339990072e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,880380.314834029
1731,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB equation + current signature,259863.54779659,1722433.22482435,905470.706198314,1.78598074107558e-10,2.44033841727824e-11,NaN,NaN,NaN,NaN,-3.48440831303926,0.391500998075536,1930.40448578627
1254,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,39118.9500526245,39118.9500526245,NaN,1.33728884804883e-11,1.33728884804883e-11,NaN,NaN,10091.1067040475,9695.52417865389,1.96079889580051,0.962277653438706,304233.979932644
2483,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,State-variable/biquad-like active-other equation + current signature,1321.737502125,2116.24305749698,10060.7065838654,6.86510845677125e-11,3.35104888255935e-10,NaN,NaN,10193.2777743779,33240.7434490876,4.26104558169135,0.988642258684672,627408.891725634
567,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC equation + source-current signature,1775.18517396445,NaN,NaN,2.68860079366544e-10,NaN,NaN,0.00404722675372103,NaN,NaN,1,2.18560635756903,152573.181289608
3199,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,State-variable/biquad-like active-other equation + current signature,6949.59581899019,160497.820721312,25838.6678944078,4.84355177647504e-11,2.77608306404683e-11,NaN,NaN,10046.0397892967,34588.9157978774,4.44303989664957,2.59313084867301,129959.366747931
1469,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equations + prototype input/supply-current signature,27586.0669262252,27586.0669262252,NaN,6.64831267276354e-12,6.64831267276354e-12,NaN,NaN,10020.4766569813,1599.72648149148,1.1596457470291,0.594987171460554,867798.52942169
2442,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,State-variable/biquad-like active-other equation + current signature,909632.294502579,25173.9808650932,8689.44520998799,7.59958317609805e-12,1.02905357416403e-11,NaN,NaN,9627.53558390219,31264.8485158839,4.24744045279465,0.877770299434722,118931.629272706
